Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose,sma20,sma50,sma100,sma200,ema12,ema26,macd,macd_signal,macd_hist,rsi14,bb_mid,bb_up,bb_low,bb_pctb,atr14,atr_pct,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,vol_21,drawdown,dist_52w_high,dist_52w_low,vol_sma20,turnover_sar,rs_bench_3m
2015-01-02,23.910000,25.660000,23.719999,25.520000,563300,0.000000,0.000000,18.267583,19.604608,18.122420,19.497646,,,,,,,,,,50.000000,,,,,,,,,,,,,,0.000000,,,,14375416.000000,
2015-01-05,25.330000,26.500000,24.690001,26.440001,1104300,0.000000,0.000000,19.352484,20.246381,18.863515,20.200541,,,,,,,,,,50.000000,,,,,,,0.036050,,,,,,,0.000000,,,,29197693.104300,
2015-01-06,26.600000,26.600000,25.120001,25.370001,709100,0.000000,0.000000,20.322785,20.322785,19.192043,19.383047,,,,,,,,,,50.000000,,,,,,,-0.040469,,,,,,,-0.040469,,,,17989867.709100,
2015-01-07,25.600000,26.320000,25.370001,26.250000,623500,0.000000,0.000000,19.558767,20.108857,19.383044,20.055376,,,,,,,,,,50.000000,,,,,,,0.034686,,,,,,,-0.007186,,,,16366875.000000,
2015-01-08,26.030001,26.600000,25.790001,26.219999,691000,0.000000,0.000000,19.887296,20.322784,19.703932,20.032457,,,,,,,,,,50.000000,,,,,,,-0.001143,,,,,,,-0.008321,,,,18118019.309000,
2015-01-09,26.200001,26.280001,25.400000,26.150000,487500,0.000000,0.000000,20.017179,20.078300,19.405966,19.978977,,,,,,,,,,50.000000,,,,,,,-0.002670,0.024687,,,,,,-0.010968,,,,12748125.000000,
2015-01-12,25.900000,25.900000,23.809999,24.209999,887500,0.000000,0.000000,19.787979,19.787979,18.191188,18.496794,,,,,,,,,,50.000000,,,,,,,-0.074187,-0.084342,,,,,,-0.084342,,,,21486374.112500,
2015-01-13,24.430000,25.000000,23.500000,23.959999,512400,0.000000,0.000000,18.664870,19.100358,17.954336,18.305782,,,,,,,,,,50.000000,,,,,,,-0.010327,-0.055578,,,,,,-0.093797,,,,12277103.487600,
2015-01-14,23.740000,25.030001,23.650000,24.309999,357800,0.000000,0.000000,18.137703,19.123282,18.068941,18.573191,,,,,,,,,,50.000000,,,,,,,0.014608,-0.073905,,,,,,-0.080560,,,,8698117.642200,
2015-01-15,24.070000,24.650000,23.799999,23.959999,295300,0.000000,0.000000,18.389824,18.832953,18.183540,18.305782,,,,,,,,,,50.000000,,,,,,,-0.014398,-0.086194,,,,,,-0.093797,,,,7075387.704700,
2015-01-16,23.820000,24.330000,23.690001,23.959999,346300,0.000000,0.000000,18.198821,18.588468,18.099500,18.305782,,,,,,,,,,50.000000,,,,,,,0.000000,-0.083748,,,,,,-0.093797,,,,8297347.653700,
2015-01-20,24.840000,24.840000,23.610001,24.139999,451800,0.000000,0.000000,18.978115,18.978115,18.038377,18.443304,,,,,18.799745,,,,,50.000000,,,,,,,0.007512,-0.002892,,,,,,-0.086990,,,,10906451.548200,
2015-01-21,24.379999,26.410000,24.330000,26.320000,837500,0.000000,0.000000,18.626666,20.177616,18.588466,20.108854,,,,,19.027056,,,,,50.000000,,,,,,,0.090306,0.098497,,,,,,-0.004539,,,,22043000.000000,
2015-01-22,25.790001,26.350000,25.270000,26.219999,542500,0.000000,0.000000,19.703932,20.131780,19.306645,20.032457,,,,,19.198244,,,,,50.000000,,,,,1.030651,0.051449,-0.003799,0.078568,,,,,,-0.008321,,,,14224349.457500,
2015-01-23,26.290001,26.980000,26.010000,26.459999,991600,0.000000,0.000000,20.085939,20.613108,19.872015,20.215820,,,,,19.368705,,,,,61.216178,,,,,0.999826,0.049458,0.009153,0.104341,,,,,,0.000000,,,,26237735.008400,
2015-01-26,26.549999,27.170000,26.200001,26.870001,1088800,0.000000,0.000000,20.284582,20.758272,20.017178,20.529068,,,,,19.560464,,,,,64.212206,,,,,0.973215,0.047407,0.015495,0.121453,,,,,,0.000000,,,,29256057.088800,
2015-01-27,25.190001,28.700001,24.129999,28.570000,1836800,0.000000,0.000000,19.245528,21.927219,18.435671,21.827896,,,,,19.930948,,,,,73.390783,,,,,1.224340,0.056091,0.063268,0.183513,,,,,,0.000000,,,,52477376.000000,
2015-01-28,28.750000,28.990000,26.980000,27.059999,992600,0.000000,0.000000,21.965411,22.148775,20.613106,20.674227,,,,,20.051246,,,,,58.932691,,,,,1.254531,0.060681,-0.052853,0.028116,,,,,,-0.052853,,,,26859755.007400,
2015-01-29,27.780001,28.480000,27.000000,28.320000,938300,0.000000,0.000000,21.224320,21.759129,20.628388,21.636887,,,,,20.305842,,,,,65.109366,,,,,1.242826,0.057440,0.046563,0.080092,,,,,,-0.008751,,,,26572656.000000,
2015-01-30,28.260000,28.500000,27.420000,27.860001,593800,0.000000,0.000000,21.591046,21.774409,20.949274,21.285440,19.794466,,,,20.462080,,,,,61.474210,19.794466,22.024862,17.564071,0.834240,1.204222,0.056575,-0.016243,0.052910,,,,,,-0.024852,,,742585.000000,16543268.593800,
2015-02-02,27.709999,28.059999,27.090000,27.830000,504100,0.000000,0.000000,21.170845,21.438250,20.697157,21.262527,19.882710,,,,20.589028,,,,,61.234172,19.882710,22.201559,17.563862,0.797522,1.162299,0.054664,-0.001076,0.035728,,,,,,-0.025901,,,739625.000000,14029103.000000,
2015-02-03,27.700001,28.299999,27.510000,27.850000,380600,0.000000,0.000000,21.163207,21.621615,21.018044,21.277809,19.936574,,,,20.697750,,,,,61.342590,19.936574,22.335182,17.537966,0.779586,1.112670,0.052292,0.000719,-0.025201,0.091301,,,,0.588345,-0.025201,,,703440.000000,10599710.000000,
2015-02-04,27.610001,28.950001,27.590000,28.750000,966700,0.000000,0.000000,21.094444,22.118223,21.079163,21.965420,20.065693,,,,20.897050,,,,,65.956184,20.065693,22.612297,17.519088,0.872992,1.106243,0.050363,0.032316,0.062454,0.087368,,,,0.585985,0.000000,,,716320.000000,27792625.000000,
2015-02-05,28.900000,30.000000,28.540001,29.790001,1302900,0.000000,0.000000,22.080021,22.920437,21.804976,22.759995,20.200923,,,,21.188954,,,,,70.358521,20.200923,23.018092,17.383755,0.954192,1.107035,0.048640,0.036174,0.051907,0.174222,,,,0.571614,0.000000,,,750290.000000,38813392.302900,
2015-02-06,30.000000,30.000000,29.129999,29.590000,609100,0.000000,0.000000,22.920431,22.920431,22.255738,22.607185,20.329660,,,,21.410546,,,,,68.523315,20.329660,23.342906,17.316414,0.877919,1.069563,0.047311,-0.006714,0.062096,0.127238,,,,0.565484,-0.006714,,,746195.000000,18023269.000000,
2015-02-09,29.950001,30.500000,29.690001,29.879999,859700,0.000000,0.000000,22.882235,23.302442,22.683591,22.828753,20.472149,,,,21.631603,20.989391,0.642212,,,69.755169,20.472149,23.678877,17.265420,0.867447,1.038270,0.045481,0.009801,0.073661,0.139588,,,,0.564935,0.000000,,,764805.000000,25687835.140300,
2015-02-10,29.879999,29.879999,28.100000,29.780001,918100,0.150000,0.000000,22.943929,22.943929,21.577123,22.867144,20.690666,,,,21.823799,21.148388,0.675411,,,69.974434,20.690666,23.926119,17.455213,0.836348,1.065406,0.046591,0.001682,0.074694,0.144560,,,,0.564212,0.000000,,,766335.000000,27341018.918100,
2015-02-11,29.629999,29.770000,28.530001,28.870001,658900,0.000000,0.000000,22.751964,22.859467,21.907309,22.168385,20.883796,,,,21.877310,21.233850,0.643461,,,61.268113,20.883796,23.977890,17.789702,0.707587,1.056783,0.047671,-0.030557,0.009240,0.198499,,,,0.501860,-0.030557,,,773660.000000,19022443.658900,
2015-02-12,29.000000,29.500000,28.700001,29.469999,318600,0.000000,0.000000,22.268205,22.652139,22.037845,22.629103,21.086592,,,,21.993888,21.349628,0.644260,,,64.412162,21.086592,24.072820,18.100363,0.758271,1.021005,0.045119,0.020783,-0.005751,0.236172,,,,0.498224,-0.010410,,,771700.000000,9389141.681400,
2015-02-13,29.469999,29.570000,28.740000,29.080000,373200,0.000000,0.000000,22.629104,22.705891,22.068560,22.329636,21.287785,,,,22.045888,21.430231,0.615657,,,60.948902,21.287785,24.016235,18.559334,0.690924,0.990273,0.044348,-0.013234,-0.012277,0.202251,,,,0.504700,-0.023506,,,775595.000000,10852656.000000,
2015-02-17,29.080000,30.100000,29.070000,29.900000,724700,0.000000,0.000000,22.329633,23.112860,22.321954,22.959286,21.520460,,,,22.187207,21.554973,0.632235,,,65.187196,21.520460,23.956156,19.084764,0.795362,0.974441,0.042442,0.028198,0.005718,0.254210,,,,0.501076,0.000000,,,794515.000000,21668530.000000,
2015-02-18,30.000000,30.070000,29.600000,29.750000,267200,0.000000,0.000000,23.036082,23.089832,22.728934,22.844114,21.740500,,,,22.288754,21.659358,0.629396,,,63.822722,21.740500,23.766372,19.714629,0.772380,0.926105,0.040540,-0.005016,-0.001007,0.247918,,,,0.502801,-0.005016,,,785285.000000,7949200.000000,
2015-02-19,29.730000,29.940001,29.530001,29.680000,187400,0.000000,0.000000,22.828762,22.990015,22.675189,22.790369,21.874576,,,,22.366238,21.750312,0.615926,,,63.158352,21.874576,23.798124,19.951029,0.738048,0.878298,0.038538,-0.002353,0.028057,0.235699,,,,0.504838,-0.007357,,,752780.000000,5562032.000000,
2015-02-20,29.750000,29.790001,29.410000,29.690001,232300,0.000000,0.000000,22.844104,22.874820,22.583029,22.798033,22.012855,,,,22.432896,21.834037,0.598859,0.623591,-0.024732,63.217152,22.012855,23.769174,20.256536,0.723530,0.832738,0.036527,0.000336,0.007465,0.133731,,,,0.413865,-0.007023,,,737270.000000,6896987.232300,
2015-02-23,29.760000,29.780001,28.799999,29.070000,376900,0.000000,0.000000,22.851783,22.867141,22.114628,22.321953,22.118161,,,,22.415778,21.872801,0.542978,0.605529,-0.062551,57.118564,22.118161,23.660309,20.576014,0.566074,0.826545,0.037028,-0.020883,-0.000344,0.114289,,,,0.423250,-0.027759,,,706535.000000,10956483.000000,
2015-02-24,28.610001,29.090000,28.600000,28.900000,436600,0.000000,0.000000,21.968738,22.337315,21.961059,22.191420,22.201279,,,,22.381177,21.897979,0.483198,0.578764,-0.095565,55.536592,22.201279,23.549846,20.852712,0.496345,0.791983,0.035689,-0.005848,-0.033445,0.097725,,,,0.424807,-0.033445,,,673925.000000,12617740.000000,
2015-02-25,28.600000,28.790001,27.610001,28.070000,863700,0.000000,0.000000,21.961064,22.106959,21.200873,21.554092,22.187589,,,,22.253669,21.870938,0.382732,0.536664,-0.153933,48.476930,22.187589,23.557506,20.817672,0.268783,0.807143,0.037447,-0.028720,-0.056471,0.049930,,,,0.438168,-0.061204,,,625270.000000,24244059.000000,
2015-02-26,28.010000,28.190001,26.690001,27.480000,1065900,0.000000,0.000000,21.508017,21.646234,20.494430,21.101046,22.208930,,,,22.076032,21.810673,0.265359,0.479247,-0.213888,44.177871,22.208930,23.489999,20.927861,0.067594,0.833328,0.039492,-0.021019,-0.074124,-0.033299,,,,0.385433,-0.080936,,,628935.000000,29290932.000000,
2015-02-27,27.410000,27.690001,26.250000,26.590000,879700,0.000000,0.000000,21.047295,21.262299,20.156567,20.417643,22.147968,,,,21.820517,21.702087,0.118429,0.403763,-0.285334,38.614836,22.147968,23.641994,20.653941,-0.079081,0.853930,0.041823,-0.032387,-0.104412,-0.012411,,,,0.356388,-0.110702,,,626005.000000,23391223.000000,
2015-03-02,26.520000,28.110001,26.200001,27.959999,557600,0.000000,0.000000,20.363893,21.584805,20.118175,21.469624,22.157177,,,,21.766465,21.684037,0.082428,0.337153,-0.254724,49.215920,22.157177,23.630951,20.683403,0.266737,0.900076,0.041923,0.051523,-0.038183,-0.007730,,,,0.364928,-0.064883,,,624195.000000,15590495.442400,
2015-03-03,27.959999,28.660000,27.639999,27.719999,1011500,0.000000,0.000000,21.469626,22.007135,21.223908,21.285337,22.158317,,,,21.692367,21.653189,0.039178,0.275832,-0.236654,47.663032,22.158317,23.629209,20.687426,0.203248,0.891309,0.041874,-0.008584,-0.040830,-0.000005,,,,0.361613,-0.072909,,,649565.000000,28038778.988500,
2015-03-04,27.719999,28.500000,27.719999,28.350000,506200,0.000000,0.000000,21.285338,21.884276,21.285338,21.769096,22.182882,,,,21.704182,21.662127,0.042055,0.227999,-0.185944,51.949064,22.182882,23.607541,20.758222,0.354777,0.869453,0.039940,0.022727,0.009975,0.023824,,,,0.369826,-0.051839,,,655845.000000,14350770.000000,
2015-03-05,28.500000,28.750000,28.000000,28.180000,304000,0.000000,0.000000,21.884272,22.076239,21.500337,21.638554,22.166538,,,,21.694078,21.660315,0.033763,0.188439,-0.154676,50.741484,22.166538,23.609089,20.723988,0.316996,0.847582,0.039170,-0.005997,0.025473,0.016954,,,,0.370707,-0.057525,,,622710.000000,8566720.000000,
2015-03-06,28.020000,28.410000,27.290001,27.400000,257200,0.000000,0.000000,21.515695,21.815164,20.955151,21.039616,22.080519,,,,21.593327,21.612727,-0.019400,0.146264,-0.165664,45.513928,22.080519,23.578188,20.582851,0.152492,0.848505,0.040329,-0.027679,0.030463,-0.042148,,,,0.365184,-0.083612,,,570425.000000,7047280.000000,
2015-03-09,27.500000,28.100000,27.440001,27.990000,313400,0.000000,0.000000,21.116401,21.577123,21.070329,21.492657,22.024793,,,,21.577831,21.603545,-0.025715,0.111467,-0.137182,49.732479,22.024793,23.522890,20.526696,0.322396,0.825471,0.038407,0.021533,0.001073,-0.055683,,,,0.349173,-0.063880,,,555640.000000,8772066.000000,
2015-03-10,27.760000,27.760000,26.520000,26.549999,457900,0.000000,0.000000,21.316055,21.316055,20.363897,20.386932,21.902702,,,,21.394531,21.510734,-0.116203,0.065509,-0.181712,41.323082,21.902702,23.518317,20.287087,0.030900,0.847875,0.041589,-0.051447,-0.042208,-0.098210,,,,0.388187,-0.112040,,,535550.000000,12157244.542100,
2015-03-11,26.719999,27.469999,26.719999,27.160000,433600,0.000000,0.000000,20.517467,21.093369,20.517467,20.855330,21.802111,,,,21.311545,21.460845,-0.149301,0.022228,-0.171528,45.525243,21.802111,23.415410,20.188813,0.206570,0.837452,0.040155,0.022975,-0.041975,-0.086445,,,,0.396940,-0.091639,,,511325.000000,11776576.000000,
