Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose
2021-01-03,32.950001,33.150002,32.400002,32.599998,1595207,0.000000,0.000000,31.012647,31.200888,30.494986,30.683224
2021-01-04,32.799999,32.799999,32.099998,32.599998,515009,0.000000,0.000000,30.871465,30.871465,30.212622,30.683224
2021-01-05,32.799999,32.900002,32.000000,32.049999,560738,0.000000,0.000000,30.871466,30.965589,30.118504,30.165564
2021-01-06,32.049999,32.150002,31.700001,31.750000,401963,0.000000,0.000000,30.165564,30.259686,29.836144,29.883204
2021-01-07,31.600000,31.799999,31.500000,31.600000,611783,0.000000,0.000000,29.742022,29.930261,29.647901,29.742022
2021-01-10,32.200001,32.200001,31.900000,31.950001,1012276,0.000000,0.000000,30.306744,30.306744,30.024382,30.071444
2021-01-11,32.000000,32.099998,31.900000,32.049999,629705,0.000000,0.000000,30.118504,30.212623,30.024383,30.165564
2021-01-12,32.000000,32.099998,31.900000,32.000000,968041,0.000000,0.000000,30.118504,30.212622,30.024383,30.118504
2021-01-13,32.000000,32.099998,31.900000,32.000000,290003,0.000000,0.000000,30.118504,30.212622,30.024383,30.118504
2021-01-14,32.000000,32.099998,31.950001,32.099998,442027,0.000000,0.000000,30.118503,30.212622,30.071443,30.212622
2021-01-17,31.950001,32.099998,31.900000,31.900000,375527,0.000000,0.000000,30.071445,30.212623,30.024384,30.024384
2021-01-18,31.900000,32.000000,31.750000,31.750000,262330,0.000000,0.000000,30.024384,30.118504,29.883204,29.883204
2021-01-19,31.700001,31.900000,31.700001,31.750000,177848,0.000000,0.000000,29.836144,30.024384,29.836144,29.883204
2021-01-20,31.750000,31.799999,31.650000,31.700001,216871,0.000000,0.000000,29.883201,29.930260,29.789080,29.836142
2021-01-21,31.700001,31.799999,31.700001,31.700001,119126,0.000000,0.000000,29.836142,29.930260,29.836142,29.836142
2021-01-24,31.700001,31.700001,31.500000,31.549999,189650,0.000000,0.000000,29.836143,29.836143,29.647902,29.694962
2021-01-25,31.799999,31.799999,31.500000,31.500000,105841,0.000000,0.000000,29.930262,29.930262,29.647902,29.647902
2021-01-26,31.600000,31.650000,31.350000,31.350000,89157,0.000000,0.000000,29.742024,29.789084,29.506723,29.506723
2021-01-27,31.350000,31.400000,31.250000,31.299999,147796,0.000000,0.000000,29.506721,29.553780,29.412600,29.459660
2021-01-28,31.100000,31.100000,30.850000,31.100000,366422,0.000000,0.000000,29.271421,29.271421,29.036121,29.271421
2021-01-31,30.650000,30.900000,30.250000,30.400000,521455,0.000000,0.000000,28.847878,29.083179,28.471397,28.612577
2021-02-01,30.250000,30.299999,29.850000,30.000000,853302,0.000000,0.000000,28.471398,28.518458,28.094917,28.236097
2021-02-02,30.000000,30.400000,30.000000,30.400000,535167,0.000000,0.000000,28.236097,28.612577,28.236097,28.612577
2021-02-03,30.000000,30.100000,29.650000,29.750000,398169,0.000000,0.000000,28.236096,28.330217,27.906675,28.000795
2021-02-04,29.500000,29.500000,28.900000,28.900000,875097,0.000000,0.000000,27.765496,27.765496,27.200773,27.200773
2021-02-07,29.000000,29.200001,28.850000,28.900000,470983,0.000000,0.000000,27.294894,27.483135,27.153714,27.200773
2021-02-08,28.950001,29.299999,28.900000,29.049999,1398473,0.000000,0.000000,27.247834,27.577254,27.200773,27.341953
2021-02-09,29.250000,29.400000,29.150000,29.250000,390080,0.000000,0.000000,27.530193,27.671373,27.436073,27.530193
2021-02-10,29.250000,29.299999,29.100000,29.150000,230698,0.000000,0.000000,27.530194,27.577253,27.389014,27.436073
2021-02-11,29.100000,29.200001,29.000000,29.100000,270259,0.000000,0.000000,27.389015,27.483136,27.294895,27.389015
2021-02-14,29.100000,29.200001,29.000000,29.049999,199896,0.000000,0.000000,27.389015,27.483135,27.294894,27.341953
2021-02-15,29.100000,29.299999,29.049999,29.200001,206709,0.000000,0.000000,27.389015,27.577254,27.341953,27.483135
2021-02-16,29.250000,29.850000,29.150000,29.850000,730256,0.000000,0.000000,27.530193,28.094915,27.436072,28.094915
2021-02-17,29.900000,30.100000,29.299999,29.600000,534482,0.000000,0.000000,28.141977,28.330219,27.577255,27.859617
2021-02-18,29.750000,30.000000,29.549999,29.549999,492502,0.000000,0.000000,28.000795,28.236096,27.812553,27.812553
2021-02-21,29.650000,29.900000,29.600000,29.850000,297412,0.000000,0.000000,27.906674,28.141975,27.859615,28.094915
2021-02-22,30.000000,30.000000,29.750000,29.950001,424825,0.000000,0.000000,28.236097,28.236097,28.000796,28.189037
2021-02-23,30.049999,30.100000,29.900000,29.950001,272112,0.000000,0.000000,28.283156,28.330217,28.141976,28.189037
2021-02-24,29.950001,29.950001,29.600000,29.900000,345723,0.000000,0.000000,28.189039,28.189039,27.859617,28.141977
2021-02-25,29.950001,29.950001,29.600000,29.650000,518610,0.000000,0.000000,28.189035,28.189035,27.859614,27.906673
2021-02-28,29.600000,29.700001,29.500000,29.650000,154564,0.000000,0.000000,27.859614,27.953735,27.765493,27.906673
2021-03-01,29.650000,29.700001,29.549999,29.600000,196897,0.000000,0.000000,27.906677,27.953738,27.812556,27.859617
2021-03-02,29.700001,29.950001,29.650000,29.700001,221225,0.000000,0.000000,27.953737,28.189038,27.906676,27.953737
2021-03-03,29.750000,29.799999,29.250000,29.500000,645147,0.000000,0.000000,28.000798,28.047857,27.530196,27.765497
2021-03-04,29.500000,30.500000,29.400000,30.250000,907728,0.000000,0.000000,27.765495,28.706698,27.671374,28.471397
2021-03-07,30.299999,30.950001,30.000000,30.299999,1427593,0.000000,0.000000,28.518457,29.130241,28.236097,28.518457
2021-03-08,30.200001,30.200001,29.900000,30.000000,691397,0.000000,0.000000,28.424339,28.424339,28.141977,28.236097
2021-03-09,30.000000,30.250000,29.900000,30.000000,559806,0.000000,0.000000,28.236097,28.471398,28.141977,28.236097
2021-03-10,30.100000,30.299999,30.000000,30.049999,438587,0.000000,0.000000,28.330219,28.518458,28.236098,28.283157
2021-03-11,30.250000,30.350000,30.000000,30.350000,479257,0.000000,0.000000,28.471397,28.565517,28.236096,28.565517
2021-03-14,30.500000,33.049999,30.450001,32.500000,3336889,0.000000,0.000000,28.706697,31.106765,28.659638,30.589104
2021-03-15,32.750000,32.750000,31.850000,32.150002,864942,0.000000,0.000000,30.824406,30.824406,29.977323,30.259686
2021-03-16,32.150002,32.450001,31.400000,31.700001,771243,0.000000,0.000000,30.259684,30.542044,29.553780,29.836142
2021-03-17,31.700001,32.299999,31.700001,31.950001,677983,0.000000,0.000000,29.836143,30.400863,29.836143,30.071444
2021-03-18,31.950001,33.299999,31.950001,32.700001,1301922,0.000000,0.000000,30.071443,31.342066,30.071443,30.777346
