Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose
2021-01-03,47.000000,47.000000,45.500000,46.000000,240636,0.000000,0.000000,41.056975,41.056975,39.746646,40.183422
2021-01-04,46.349998,46.799999,45.900002,46.500000,270619,0.000000,0.000000,40.489163,40.882262,40.096067,40.620197
2021-01-05,46.599998,46.599998,45.950001,45.950001,183454,0.000000,0.000000,40.707551,40.707551,40.139744,40.139744
2021-01-06,46.549999,46.549999,46.000000,46.049999,213138,0.000000,0.000000,40.663869,40.663869,40.183416,40.227093
2021-01-07,46.349998,50.599998,46.200001,49.950001,4901671,0.000000,0.000000,40.489162,44.201760,40.358131,43.633953
2021-01-10,50.099998,51.599998,49.500000,49.799999,2637699,0.000000,0.000000,43.764983,45.075312,43.240853,43.502918
2021-01-11,49.750000,49.950001,48.900002,49.099998,860417,0.000000,0.000000,43.459244,43.633955,42.716726,42.891434
2021-01-12,49.099998,49.349998,48.849998,49.150002,364357,0.000000,0.000000,42.891436,43.109824,42.673047,42.935116
2021-01-13,49.049999,49.049999,48.450001,48.599998,1024073,0.000000,0.000000,42.847758,42.847758,42.323628,42.454659
2021-01-14,48.599998,48.599998,47.900002,48.200001,920732,0.000000,0.000000,42.454663,42.454663,41.843179,42.105244
2021-01-17,48.000000,48.599998,47.700001,48.049999,896633,0.000000,0.000000,41.930528,42.454658,41.668463,41.974205
2021-01-18,48.099998,49.000000,46.500000,48.000000,1263613,0.000000,0.000000,42.017881,42.804079,40.620198,41.930527
2021-01-19,48.099998,48.200001,47.500000,47.849998,238093,0.000000,0.000000,42.017880,42.105237,41.493750,41.799492
2021-01-20,47.849998,48.099998,47.700001,47.900002,208141,0.000000,0.000000,41.799497,42.017886,41.668467,41.843178
2021-01-21,48.049999,48.900002,47.750000,48.250000,1398082,0.000000,0.000000,41.974207,42.716729,41.712142,42.148918
2021-01-24,48.349998,48.349998,47.450001,47.750000,521549,0.000000,0.000000,42.236273,42.236273,41.450078,41.712143
2021-01-25,47.900002,48.000000,47.599998,47.900002,223156,0.000000,0.000000,41.843178,41.930532,41.581109,41.843178
2021-01-26,47.700001,47.950001,47.599998,47.700001,199003,0.000000,0.000000,41.668465,41.886853,41.581107,41.668465
2021-01-27,47.849998,48.049999,47.000000,47.549999,223495,0.000000,0.000000,41.799487,41.974198,41.056969,41.537422
2021-01-28,47.450001,47.849998,47.349998,47.750000,216365,0.000000,0.000000,41.450078,41.799497,41.362721,41.712143
2021-01-31,47.650002,47.950001,47.049999,47.250000,419042,0.000000,0.000000,41.624786,41.886851,41.100653,41.275364
2021-02-01,47.349998,47.400002,46.950001,46.950001,248770,0.000000,0.000000,41.362713,41.406394,41.013294,41.013294
2021-02-02,47.000000,47.150002,46.799999,46.950001,221435,0.000000,0.000000,41.056971,41.188005,40.882260,41.013294
2021-02-03,46.950001,47.099998,45.849998,46.299999,362319,0.000000,0.000000,41.013302,41.144333,40.052392,40.445492
2021-02-04,45.500000,45.849998,45.349998,45.549999,464672,0.000000,0.000000,39.746644,40.052386,39.615610,39.790321
2021-02-07,45.700001,46.349998,45.700001,45.900002,351762,0.000000,0.000000,39.921354,40.489162,39.921354,40.096066
2021-02-08,45.900002,48.200001,45.900002,47.700001,881296,0.000000,0.000000,40.096070,42.105241,40.096070,41.668465
2021-02-09,47.700001,48.200001,47.299999,47.299999,738361,0.000000,0.000000,41.668461,42.105237,41.319038,41.319038
2021-02-10,47.400002,48.150002,47.200001,47.349998,815857,0.000000,0.000000,41.406397,42.061561,41.231686,41.362717
2021-02-11,47.599998,48.299999,47.450001,47.950001,1003131,0.000000,0.000000,41.581107,42.192594,41.450076,41.886852
2021-02-14,48.900002,49.599998,48.549999,48.700001,1258293,0.000000,0.000000,42.716730,43.328214,42.410985,42.542019
2021-02-15,49.000000,49.250000,48.299999,48.650002,682273,0.000000,0.000000,42.804083,43.022471,42.192595,42.498341
2021-02-16,48.799999,48.900002,48.150002,48.650002,549836,0.000000,0.000000,42.629372,42.716729,42.061564,42.498341
2021-02-17,48.900002,48.900002,47.400002,48.400002,684916,0.000000,0.000000,42.716729,42.716729,41.406400,42.279953
2021-02-18,48.000000,49.599998,48.000000,49.349998,1477529,0.000000,0.000000,41.930530,43.328213,41.930530,43.109825
2021-02-21,49.599998,49.599998,48.349998,48.500000,1631499,0.000000,0.000000,43.328208,43.328208,42.236268,42.367302
2021-02-22,48.549999,48.750000,48.000000,48.599998,509364,0.000000,0.000000,42.410982,42.585693,41.930528,42.454659
2021-02-23,48.599998,49.849998,48.400002,49.099998,1959863,0.000000,0.000000,42.454657,43.546598,42.279950,42.891434
2021-02-24,49.200001,49.200001,47.750000,48.349998,758730,0.000000,0.000000,42.978789,42.978789,41.712137,42.236267
2021-02-25,48.500000,51.400002,48.450001,51.400002,4793831,0.000000,0.000000,42.367300,44.900604,42.323623,44.900604
2021-02-28,50.599998,51.000000,49.650002,49.849998,2872594,0.000000,0.000000,44.201765,44.551187,43.371892,43.546600
2021-03-01,50.900002,51.000000,48.349998,48.700001,3157536,0.000000,0.000000,44.463836,44.551190,42.236273,42.542019
2021-03-02,49.750000,49.750000,48.500000,48.750000,896518,0.000000,0.000000,43.459242,43.459242,42.367301,42.585690
