Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose
2021-01-03,14.150003,14.150003,13.900003,14.100003,1267987,0.000000,0.000000,12.846771,12.846771,12.619796,12.801375
2021-01-04,14.100003,14.150003,14.025003,14.050003,496719,0.000000,0.000000,12.801376,12.846771,12.733283,12.755980
2021-01-05,14.050003,14.150003,14.000003,14.150003,1280121,0.000000,0.000000,12.755980,12.846770,12.710585,12.846770
2021-01-06,14.125003,14.150003,14.025003,14.025003,740727,0.000000,0.000000,12.824071,12.846769,12.733282,12.733282
2021-01-07,14.000003,14.150003,13.950003,14.150003,584945,0.000000,0.000000,12.710585,12.846770,12.665190,12.846770
2021-01-10,14.175003,14.500003,14.000003,14.000003,7956374,0.000000,0.000000,12.869468,13.164535,12.710586,12.710586
2021-01-11,14.075003,14.325003,14.025003,14.300003,2367473,0.000000,0.000000,12.778678,13.005653,12.733284,12.982956
2021-01-12,14.275003,14.400003,14.250003,14.350003,932095,0.000000,0.000000,12.960259,13.073746,12.937561,13.028351
2021-01-13,14.325003,14.375003,14.300003,14.375003,453301,0.000000,0.000000,13.005653,13.051048,12.982956,13.051048
2021-01-14,14.325003,14.425003,14.250003,14.425003,549399,0.000000,0.000000,13.005652,13.096442,12.937560,13.096442
2021-01-17,14.400003,14.500003,14.400003,14.425003,695977,0.000000,0.000000,13.073745,13.164534,13.073745,13.096442
2021-01-18,14.400003,14.500003,14.350003,14.425003,705515,0.000000,0.000000,13.073745,13.164534,13.028350,13.096442
2021-01-19,14.350003,14.475003,14.350003,14.425003,835717,0.000000,0.000000,13.028350,13.141837,13.028350,13.096442
2021-01-20,14.425003,14.450003,14.250003,14.325003,914501,0.000000,0.000000,13.096442,13.119139,12.937559,13.005651
2021-01-21,14.325003,14.350003,14.150003,14.175003,884265,0.000000,0.000000,13.005652,13.028350,12.846771,12.869468
2021-01-24,14.150003,14.250003,14.050003,14.100003,903481,0.000000,0.000000,12.846771,12.937560,12.755980,12.801375
2021-01-25,14.100003,14.250003,14.100003,14.175003,595623,0.000000,0.000000,12.801376,12.937560,12.801376,12.869468
2021-01-26,14.150003,14.175003,13.925003,13.925003,1762213,0.000000,0.000000,12.846770,12.869467,12.642492,12.642492
2021-01-27,13.925003,14.000003,13.775003,13.775003,1160537,0.000000,0.000000,12.642492,12.710584,12.506308,12.506308
2021-01-28,13.750003,13.875003,13.600003,13.875003,1228035,0.000000,0.000000,12.483610,12.597097,12.347426,12.597097
2021-01-31,13.700003,13.850003,13.625003,13.675003,1116627,0.000000,0.000000,12.438216,12.574401,12.370124,12.415519
2021-02-01,13.800003,13.925003,13.675003,13.675003,1406441,0.000000,0.000000,12.529006,12.642493,12.415519,12.415519
2021-02-02,13.750003,13.825003,13.250003,13.525003,2265749,0.000000,0.000000,12.483610,12.551702,12.029660,12.279333
2021-02-03,13.525003,13.525003,13.150003,13.150003,1934981,0.000000,0.000000,12.279333,12.279333,11.938871,11.938871
2021-02-04,13.150003,13.325003,13.050003,13.325003,1945727,0.000000,0.000000,11.938872,12.097754,11.848082,12.097754
2021-02-07,13.375003,14.250003,13.375003,14.075003,2795289,0.000000,0.000000,12.143148,12.937559,12.143148,12.778677
2021-02-08,14.100003,14.475003,14.100003,14.350003,2971125,0.000000,0.000000,12.801376,13.141838,12.801376,13.028351
2021-02-09,14.425003,14.500003,14.100003,14.350003,2399565,0.000000,0.000000,13.096443,13.164535,12.801376,13.028351
2021-02-10,14.300003,14.400003,14.075003,14.075003,1484579,0.000000,0.000000,12.982955,13.073745,12.778677,12.778677
2021-02-11,14.025003,14.300003,14.025003,14.200003,898881,0.000000,0.000000,12.733283,12.982954,12.733283,12.892164
2021-02-14,14.300003,14.525003,14.250003,14.500003,3287343,0.000000,0.000000,12.982953,13.187231,12.937558,13.164533
2021-02-15,14.500003,14.950003,14.450003,14.675003,3330749,0.000000,0.000000,13.164534,13.573089,13.119139,13.323417
2021-02-16,14.700003,14.800003,14.575003,14.700003,1740151,0.000000,0.000000,13.346113,13.436903,13.232626,13.346113
