Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose
2021-01-03,55.583332,55.750000,55.000000,55.416664,268447,0.000000,0.000000,50.800906,50.953234,50.267765,50.648579
2021-01-04,55.666664,55.916664,55.500000,55.500000,153493,0.000000,0.000000,50.877071,51.105561,50.724747,50.724747
2021-01-05,55.500000,55.750000,55.166664,55.750000,208274,0.000000,0.000000,50.724746,50.953236,50.420090,50.953236
2021-01-06,55.500000,55.750000,55.083332,55.083332,186051,0.000000,0.000000,50.724755,50.953244,50.343937,50.343937
2021-01-07,55.083332,55.583332,54.583332,55.583332,437684,0.000000,0.000000,50.343927,50.800907,49.886948,50.800907
2021-01-10,55.666664,56.916664,55.500000,56.500000,412744,0.000000,0.000000,50.877079,52.019528,50.724754,51.638714
2021-01-11,56.250000,56.250000,55.583332,55.916664,405519,0.000000,0.000000,51.410220,51.410220,50.800912,51.105564
2021-01-12,56.083332,56.083332,55.750000,55.750000,159148,0.000000,0.000000,51.257888,51.257888,50.953236,50.953236
2021-01-13,55.750000,55.833332,55.333332,55.583332,318694,0.000000,0.000000,50.953235,51.029397,50.572417,50.800907
2021-01-14,55.666664,55.750000,54.333332,54.416664,508896,0.000000,0.000000,50.877076,50.953242,49.658465,49.734627
2021-01-17,54.416664,54.750000,54.166664,54.250000,159796,0.000000,0.000000,49.734619,50.039274,49.506129,49.582294
2021-01-18,54.166664,55.666664,53.750000,55.666664,389984,0.000000,0.000000,49.506136,50.877075,49.125322,50.877075
2021-01-19,55.416664,55.416664,54.250000,54.250000,223579,0.000000,0.000000,50.648578,50.648578,49.582294,49.582294
2021-01-20,54.416664,54.416664,53.416664,53.416664,363810,0.000000,0.000000,49.734619,49.734619,48.820660,48.820660
2021-01-21,53.750000,54.166664,53.333332,53.333332,281634,0.000000,0.000000,49.125317,49.506131,48.744499,48.744499
2021-01-24,53.416664,53.583332,52.666664,52.833332,258500,0.000000,0.000000,48.820659,48.972987,48.135190,48.287518
2021-01-25,52.916664,53.166664,52.666664,52.916664,248329,0.000000,0.000000,48.363689,48.592179,48.135200,48.363689
2021-01-26,52.916664,53.166664,52.416664,52.500000,460980,0.000000,0.000000,48.363686,48.592176,47.906706,47.982872
2021-01-27,52.666664,52.750000,52.416664,52.416664,197416,0.000000,0.000000,48.135190,48.211356,47.906700,47.906700
2021-01-28,52.333332,53.333332,52.000000,53.333332,502767,0.000000,0.000000,47.830540,48.744499,47.525888,48.744499
2021-01-31,53.333332,53.333332,51.916664,52.250000,363625,0.000000,0.000000,48.744497,48.744497,47.449720,47.754375
2021-02-01,52.250000,53.166664,51.916664,51.916664,284810,0.000000,0.000000,47.754382,48.592175,47.449726,47.449726
2021-02-02,52.416664,53.250000,52.333332,53.250000,474632,0.000000,0.000000,47.906704,48.668339,47.830541,48.668339
2021-02-03,53.250000,53.416664,52.666664,52.666664,327571,0.000000,0.000000,48.668338,48.820662,48.135193,48.135193
2021-02-04,52.583332,53.333332,52.250000,53.333332,191270,0.000000,0.000000,48.059030,48.744499,47.754378,48.744499
2021-02-07,53.166664,53.916664,53.000000,53.666664,364635,0.000000,0.000000,48.592176,49.277646,48.439852,49.049156
2021-02-08,53.666664,55.083332,53.666664,54.333332,480672,0.000000,0.000000,49.049155,50.343932,49.049155,49.658463
2021-02-09,54.750000,55.333332,54.750000,55.083332,490418,0.000000,0.000000,50.039285,50.572427,50.039285,50.343937
2021-02-10,55.166664,55.250000,54.666664,55.000000,169722,0.000000,0.000000,50.420093,50.496259,49.963113,50.267769
2021-02-11,54.916664,55.250000,54.750000,55.250000,178502,0.000000,0.000000,50.191606,50.496262,50.039282,50.496262
2021-02-14,55.250000,55.333332,55.000000,55.083332,259773,0.000000,0.000000,50.496265,50.572427,50.267775,50.343937
2021-02-15,55.250000,55.666664,55.166664,55.500000,284656,0.000000,0.000000,50.496257,50.877071,50.420091,50.724747
2021-02-16,55.416664,56.500000,55.166664,56.333332,462795,0.000000,0.000000,50.648592,51.638717,50.420102,51.486389
2021-02-17,56.416664,56.416664,55.583332,56.000000,263568,0.000000,0.000000,51.562539,51.562539,50.800907,51.181725
2021-02-18,55.916664,56.500000,55.916664,56.083332,208429,0.000000,0.000000,51.105565,51.638710,51.105565,51.257893
2021-02-21,56.500000,56.500000,55.500000,55.833332,357512,0.000000,0.000000,51.638700,51.638700,50.724740,51.029392
2021-02-22,56.083332,56.416664,55.750000,55.833332,305553,0.000000,0.000000,51.257882,51.562534,50.953230,51.029392
2021-02-23,55.833332,56.666664,55.583332,56.583332,450583,0.000000,0.000000,51.029401,51.791033,50.800911,51.714870
2021-02-24,56.500000,58.333332,55.666664,56.750000,792584,0.000000,0.000000,51.638709,53.314300,50.877074,51.867199
2021-02-25,56.750000,57.916664,56.500000,56.500000,279786,0.000000,0.000000,51.867204,52.933488,51.638714,51.638714
2021-02-28,56.500000,57.000000,55.750000,56.250000,209923,0.000000,0.000000,51.638707,52.095687,50.953238,51.410217
2021-03-01,55.916664,56.416664,55.916664,56.000000,230023,0.000000,0.000000,51.105559,51.562539,51.105559,51.181725
2021-03-02,56.250000,56.416664,56.000000,56.166664,132982,0.000000,0.000000,51.410219,51.562543,51.181729,51.334053
2021-03-03,56.000000,56.666664,55.000000,55.250000,626397,0.000000,0.000000,51.181731,51.791035,50.267772,50.496262
2021-03-04,55.333332,56.000000,55.083332,55.416664,432427,0.000000,0.000000,50.572417,51.181724,50.343927,50.648579
2021-03-07,56.416664,56.416664,55.500000,55.750000,321954,0.000000,0.000000,51.562540,51.562540,50.724746,50.953236
2021-03-08,55.750000,56.916664,55.750000,56.250000,272128,0.000000,0.000000,50.953238,52.019521,50.953238,51.410217
2021-03-09,56.750000,57.083332,56.250000,56.750000,317004,0.000000,0.000000,51.867199,52.171851,51.410219,51.867199
2021-03-10,57.166664,57.333332,56.916664,57.166664,838110,0.000000,0.000000,52.248013,52.400340,52.019523,52.248013
2021-03-11,57.333332,58.750000,57.083332,57.750000,490567,0.000000,0.000000,52.400341,53.695118,52.171851,52.781158
2021-03-14,57.750000,59.166664,57.500000,58.333332,426363,0.000000,0.000000,52.781159,54.075932,52.552669,53.314301
2021-03-15,58.666664,58.666664,58.000000,58.583332,231463,0.000000,0.000000,53.618952,53.618952,53.009648,53.542789
2021-03-16,58.333332,59.083332,57.250000,57.750000,284812,0.000000,0.000000,53.314300,53.999770,52.324179,52.781158
2021-03-17,57.500000,58.583332,56.750000,58.583332,343200,0.000000,0.000000,52.552668,53.542789,51.867198,53.542789
2021-03-18,57.916664,58.333332,56.250000,56.250000,1218672,0.000000,0.000000,52.933481,53.314298,51.410217,51.410217
2021-03-21,56.250000,56.500000,55.166664,55.166664,273668,0.000000,0.000000,51.410215,51.638705,50.420090,50.420090
2021-03-22,55.583332,56.333332,55.333332,56.166664,265722,0.000000,0.000000,50.800911,51.486381,50.572421,51.334053
2021-03-23,55.833332,56.833332,55.833332,55.833332,332746,0.000000,0.000000,51.029392,51.943352,51.029392,51.029392
2021-03-24,56.250000,56.583332,55.666664,56.583332,149300,0.000000,0.000000,51.410218,51.714870,50.877073,51.714870
2021-03-25,56.666664,56.666664,55.833332,55.833332,206004,0.000000,0.000000,51.791024,51.791024,51.029392,51.029392
2021-03-28,56.000000,57.083332,56.000000,56.916664,147138,0.000000,0.000000,51.181730,52.171851,51.181730,52.019524
2021-03-29,56.916664,58.250000,56.916664,57.833332,373520,0.000000,0.000000,52.019518,53.238133,52.019518,52.857315
2021-03-30,57.916664,58.416664,57.750000,58.250000,418207,0.000000,0.000000,52.933477,53.390457,52.781153,53.238132
2021-03-31,58.333332,61.000000,58.250000,60.833332,1701273,0.541667,0.000000,53.814718,56.274821,53.737841,56.121063
2021-04-01,60.833332,60.833332,59.000000,59.166664,293721,0.000000,0.000000,56.121065,56.121065,54.429746,54.583500
2021-04-04,59.333332,60.916664,59.333332,60.166664,307884,0.000000,0.000000,54.737258,56.197942,54.737258,55.506039
2021-04-05,60.166664,60.250000,59.666664,60.000000,127198,0.000000,0.000000,55.506041,55.582922,55.044772,55.352287
2021-04-06,60.916664,64.166664,60.916664,62.500000,1063736,0.000000,0.000000,56.197943,59.196192,56.197943,57.658630
2021-04-07,62.500000,62.500000,62.500000,62.500000,0,0.000000,0.000000,57.658630,57.658630,57.658630,57.658630
2021-04-08,63.000000,63.083332,62.583332,62.750000,212691,0.000000,0.000000,58.119901,58.196779,57.735509,57.889267
2021-04-11,62.750000,62.750000,62.750000,62.750000,0,0.000000,0.000000,57.889267,57.889267,57.889267,57.889267
2021-04-12,63.000000,64.833336,62.666664,64.500000,609286,0.000000,0.000000,58.119904,59.811227,57.812389,59.503712
2021-04-13,64.583336,65.500000,64.083336,64.833336,386096,0.000000,0.000000,59.580595,60.426253,59.119326,59.811230
2021-04-14,64.916664,66.333336,64.000000,65.416664,584434,0.000000,0.000000,59.888100,61.195034,59.042442,60.349369
2021-04-15,65.416664,66.500000,65.416664,66.500000,520723,0.000000,0.000000,60.349374,61.348793,60.349374,61.348793
2021-04-18,66.666664,68.333336,65.833336,67.083336,406089,0.000000,0.000000,61.502533,63.040101,60.733756,61.886929
2021-04-19,67.083336,67.166664,66.250000,67.166664,390991,0.000000,0.000000,61.886936,61.963810,61.118152,61.963810
2021-04-20,67.166664,67.166664,65.833336,66.250000,255110,0.000000,0.000000,61.963806,61.963806,60.733760,61.118149
