Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose,sma20,sma50,sma100,sma200,ema12,ema26,macd,macd_signal,macd_hist,rsi14,bb_mid,bb_up,bb_low,bb_pctb,atr14,atr_pct,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,vol_21,drawdown,dist_52w_high,dist_52w_low,vol_sma20,turnover_sar,rs_bench_3m
2018-07-26,12.250000,13.430000,10.800000,11.100000,1757900,0.000000,0.000000,12.250000,13.430000,10.800000,11.100000,,,,,,,,,,50.000000,,,,,,,,,,,,,,0.000000,,,,19512690.000000,
2018-07-27,11.750000,11.780000,10.800000,10.990000,187500,0.000000,0.000000,11.750000,11.780000,10.800000,10.990000,,,,,,,,,,50.000000,,,,,,,-0.009910,,,,,,,-0.009910,,,,2060625.000000,
2018-07-30,11.000000,11.320000,10.900000,11.000000,66800,0.000000,0.000000,11.000000,11.320000,10.900000,11.000000,,,,,,,,,,50.000000,,,,,,,0.000910,,,,,,,-0.009009,,,,734800.000000,
2018-07-31,10.910000,11.000000,10.910000,10.960000,19000,0.000000,0.000000,10.910000,11.000000,10.910000,10.960000,,,,,,,,,,50.000000,,,,,,,-0.003636,,,,,,,-0.012613,,,,208240.000000,
2018-08-01,11.000000,11.020000,10.850000,11.000000,25300,0.000000,0.000000,11.000000,11.020000,10.850000,11.000000,,,,,,,,,,50.000000,,,,,,,0.003650,,,,,,,-0.009009,,,,278300.000000,
2018-08-02,11.090000,11.170000,10.850000,11.100000,36800,0.000000,0.000000,11.090000,11.170000,10.850000,11.100000,,,,,,,,,,50.000000,,,,,,,0.009091,0.000000,,,,,,0.000000,,,,408480.000000,
2018-08-03,11.100000,11.500000,10.520000,10.980000,59600,0.000000,0.000000,11.100000,11.500000,10.520000,10.980000,,,,,,,,,,50.000000,,,,,,,-0.010811,-0.000910,,,,,,-0.010811,,,,654408.000000,
2018-08-06,11.310000,11.590000,11.110000,11.590000,20400,0.000000,0.000000,11.310000,11.590000,11.110000,11.590000,,,,,,,,,,50.000000,,,,,,,0.055556,0.053636,,,,,,0.000000,,,,236436.000000,
2018-08-07,11.580000,11.890000,11.060000,11.370000,15300,0.000000,0.000000,11.580000,11.890000,11.060000,11.370000,,,,,,,,,,50.000000,,,,,,,-0.018982,0.037409,,,,,,-0.018982,,,,173961.000000,
2018-08-08,11.460000,12.290000,11.120000,11.800000,28500,0.000000,0.000000,11.460000,12.290000,11.120000,11.800000,,,,,,,,,,50.000000,,,,,,,0.037819,0.072727,,,,,,0.000000,,,,336300.000000,
2018-08-09,12.000000,12.940000,12.000000,12.940000,25000,0.000000,0.000000,12.000000,12.940000,12.000000,12.940000,,,,,,,,,,50.000000,,,,,,,0.096610,0.165766,,,,,,0.000000,,,,323500.000000,
2018-08-10,12.970000,13.900000,12.560000,13.120000,18200,0.000000,0.000000,12.970000,13.900000,12.560000,13.120000,,,,,11.869866,,,,,50.000000,,,,,,,0.013910,0.194900,,,,,,0.000000,,,,238784.000000,
