Date,Open,High,Low,Close,Volume,Dividends,Splits,AdjOpen,AdjHigh,AdjLow,AdjClose,sma20,sma50,sma100,sma200,ema12,ema26,macd,macd_signal,macd_hist,rsi14,bb_mid,bb_up,bb_low,bb_pctb,atr14,atr_pct,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,ret_12m,vol_21,drawdown,dist_52w_high,dist_52w_low,vol_sma20,turnover_sar,rs_bench_3m
2019-11-20,13.000000,13.000000,13.000000,13.000000,100,0.000000,0.000000,13.000000,13.000000,13.000000,13.000000,,,,,,,,,,50.000000,,,,,,,,,,,,,,0.000000,,,,1300.000000,
2019-11-21,16.900000,19.139999,16.209999,18.650000,1032000,0.000000,0.000000,16.900000,19.139999,16.209999,18.650000,,,,,,,,,,50.000000,,,,,,,0.434615,,,,,,,0.000000,,,,19246800.000000,
2019-11-22,18.228001,18.999001,17.270000,18.049999,149600,0.000000,0.000000,18.228001,18.999001,17.270000,18.049999,,,,,,,,,,50.000000,,,,,,,-0.032172,,,,,,,-0.032172,,,,2700279.850400,
2019-11-25,18.000000,18.799999,16.549999,17.150000,154300,0.000000,0.000000,18.000000,18.799999,16.549999,17.150000,,,,,,,,,,50.000000,,,,,,,-0.049861,,,,,,,-0.080429,,,,2646245.000000,
2019-11-26,17.170000,17.690001,16.700001,17.010000,34800,0.000000,0.000000,17.170000,17.690001,16.700001,17.010000,,,,,,,,,,50.000000,,,,,,,-0.008163,,,,,,,-0.087936,,,,591948.000000,
2019-11-27,16.990000,17.639999,16.990000,17.490000,121700,0.000000,0.000000,16.990000,17.639999,16.990000,17.490000,,,,,,,,,,50.000000,,,,,,,0.028219,0.345385,,,,,,-0.062198,,,,2128533.000000,
2019-11-29,17.510000,17.600000,17.090000,17.400000,5800,0.000000,0.000000,17.510000,17.600000,17.090000,17.400000,,,,,,,,,,50.000000,,,,,,,-0.005146,-0.067024,,,,,,-0.067024,,,,100920.000000,
2019-12-02,17.500000,18.180000,16.370001,16.600000,74200,0.000000,0.000000,17.500000,18.180000,16.370001,16.600000,,,,,,,,,,50.000000,,,,,,,-0.045977,-0.080332,,,,,,-0.109920,,,,1231720.000000,
2019-12-03,16.799999,17.480000,16.105000,16.740000,65800,0.000000,0.000000,16.799999,17.480000,16.105000,16.740000,,,,,,,,,,50.000000,,,,,,,0.008434,-0.023907,,,,,,-0.102413,,,,1101492.000000,
2019-12-04,16.770000,17.110001,16.770000,16.940001,63300,0.000000,0.000000,16.770000,17.110001,16.770000,16.940001,,,,,,,,,,50.000000,,,,,,,0.011947,-0.004115,,,,,,-0.091689,,,,1072302.063300,
2019-12-05,16.950001,16.950001,16.049999,16.799999,45400,0.000000,0.000000,16.950001,16.950001,16.049999,16.799999,,,,,,,,,,50.000000,,,,,,,-0.008265,-0.039451,,,,,,-0.099196,,,,762719.954600,
2019-12-06,16.700001,18.030001,16.221001,18.030001,81200,0.000000,0.000000,16.700001,18.030001,16.221001,18.030001,,,,,17.134810,,,,,50.000000,,,,,,,0.073214,0.036207,,,,,,-0.033244,,,,1464036.081200,
2019-12-09,18.040001,21.219999,17.186001,20.500000,158400,0.000000,0.000000,18.040001,21.219999,17.186001,20.500000,,,,,17.719135,,,,,50.000000,,,,,,,0.136994,0.234940,,,,,,0.000000,,,,3247200.000000,
2019-12-10,20.299999,21.100000,19.200001,19.639999,120600,0.000000,0.000000,20.299999,21.100000,19.200001,19.639999,,,,,18.046197,,,,,50.000000,,,,,1.752635,0.089238,-0.041951,0.173238,,,,,,-0.041951,,,,2368583.879400,
2019-12-11,19.650000,20.950001,19.500000,20.340000,48000,0.000000,0.000000,19.650000,20.950001,19.500000,20.340000,,,,,18.430448,,,,,75.070224,,,,,1.720418,0.084583,0.035642,0.200708,,,,,,-0.007805,,,,976320.000000,
2019-12-12,20.500000,20.500000,18.090000,19.250000,74900,0.000000,0.000000,20.500000,20.500000,18.090000,19.250000,,,,,18.565886,,,,,66.040319,,,,,1.791343,0.093057,-0.053589,0.145833,,,,,,-0.060976,,,,1441825.000000,
2019-12-13,19.500000,19.875000,18.889999,19.629999,29200,0.000000,0.000000,19.500000,19.875000,18.889999,19.629999,,,,,18.739755,,,,,67.507680,,,,,1.710936,0.087159,0.019740,0.088741,,,,,,-0.042439,,,,573195.970800,
2019-12-16,19.980000,22.280001,19.955999,21.290001,159100,0.000000,0.000000,19.980000,22.280001,19.955999,21.290001,,,,,19.152507,,,,,72.996764,,,,,1.802002,0.084641,0.084565,0.038537,,,,,,0.000000,,,,3387239.159100,
2019-12-17,21.650000,22.980000,20.510000,22.260000,112200,0.000000,0.000000,21.650000,22.980000,20.510000,22.260000,,,,,19.651456,,,,,75.591577,,,,,1.865168,0.083790,0.045561,0.133401,,,,,,0.000000,,,,2497572.000000,
2019-12-18,22.370001,22.370001,21.500999,21.520000,52900,0.000000,0.000000,22.370001,22.370001,21.500999,21.520000,18.414500,,,,19.949474,,,,,70.060512,18.414500,22.777509,14.051490,0.855890,1.773100,0.082393,-0.033243,0.058014,,,,,,-0.033243,,,129175.000000,1138408.000000,
2019-12-19,21.660000,21.980000,20.629999,21.070000,57600,0.000000,0.000000,21.660000,21.980000,20.629999,21.070000,18.818000,,,,20.127186,,,,,66.856849,18.818000,22.514340,15.121660,0.804626,1.734800,0.082335,-0.020911,0.094545,,,,,,-0.053459,,,132050.000000,1213632.000000,
2019-12-20,21.190001,21.934999,20.940001,21.639999,52200,0.000000,0.000000,21.190001,21.934999,20.940001,21.639999,18.967500,,,,20.365978,,,,,68.802815,18.967500,22.871273,15.063727,0.842297,1.669087,0.077130,0.027053,0.102394,0.664615,,,,1.665271,-0.027853,,,83060.000000,1129607.947800,
2019-12-23,21.360001,21.879999,21.010000,21.110001,21900,0.000000,0.000000,21.360001,21.879999,21.010000,21.110001,19.120500,,,,20.482952,,,,,64.982305,19.120500,23.111746,15.129254,0.749233,1.599321,0.075761,-0.024492,-0.008455,0.131904,,,,0.780032,-0.051662,,,76675.000000,462309.021900,
2019-12-24,21.120001,21.770000,21.110001,21.209999,12900,0.000000,0.000000,21.120001,21.770000,21.110001,21.209999,19.323500,,,,20.596872,,,,,65.372995,19.323500,23.305741,15.341259,0.736864,1.518594,0.071598,0.004737,-0.047170,0.175069,,,,0.767031,-0.047170,,,69605.000000,273608.987100,
2019-12-26,21.250000,21.834999,20.510000,21.590000,16200,0.000000,0.000000,21.250000,21.834999,20.510000,21.590000,19.552500,,,,20.752044,,,,,66.884979,19.552500,23.501186,15.603814,0.757997,1.502194,0.069578,0.017916,0.003253,0.258892,,,,0.737084,-0.030099,,,68675.000000,349758.000000,
